Row ID,Establishment ID,Inspection ID,Company/Franchise,Name,Type,Address,Lat,Long,Status,Minimum inspections per year,Infraction details,Inspection date,Severity,Action,Court outcome,Amount fined
12470,9031537,104016059,PEARL DIVER,PEARL DIVER,Restaurant,100 ADELAIDE ST E,43.65153,-79.373856,Pass,2,Operator fail to properly wash equipment,2017-08-11,M - Minor,Notice to Comply,,
12476,9031595,104302402,JOHN'S PLACE RESTAURANT & BAR,JOHN'S PLACE RESTAURANT & BAR,Restaurant,2240 EGLINTON AVE W,43.69320138,-79.4624593,Conditional Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E),2018-09-12,M - Minor,Notice to Comply,,
12484,9031675,104108384,KINGSVIEW VILLAGE COMM. SCHOOL SNACK PROGRAM,KINGSVIEW VILLAGE COMM. SCHOOL SNACK PROGRAM,School Nourishment Program,1 YORK RD,43.69787524,-79.55079242,Pass,2,,2017-12-11,,,,
12485,9031690,103974161,WHAT A BAGEL,WHAT A BAGEL!,Bakery,808 YORK MILLS RD,43.75364112,-79.35785415,Pass,2,Operator fail to properly wash equipment,2017-05-24,M - Minor,Notice to Comply,,
12491,9031693,104051297,Tim Hortons,TIM HORTONS,Restaurant,1900 O'CONNOR DR,43.72330912,-79.30287866,Pass,1,,2017-09-12,,,,
12494,9031703,103994405,Tim Hortons,TIM HORTONS,Restaurant,246 BLOOR ST W,43.668102,-79.39765,Pass,2,,2017-06-19,,,,
12498,9031774,103968814,OUT OF THIS WORLD CAFE,OUT OF THIS WORLD CAFE,Food Take Out,1001 QUEEN ST W,43.644787,-79.41893,Pass,3,,2017-05-15,,,,
12504,9031808,103948735,GOLDEN LION,GOLDEN LION,Restaurant,15 CANMOTOR AVE,43.62296352,-79.51073127,Pass,3,,2017-04-13,,,,
12512,9031894,104053049,ARMENIAN COMMUNITY CENTRE,ARMENIAN COMMUNITY CENTRE,Banquet Facility,45 HALLCROWN PL,43.77009824,-79.32174424,Pass,2,,2017-09-14,,,,
12514,9031897,104048252,Tim Hortons,TIM HORTONS,Restaurant,1751 ALBION RD,43.74363431,-79.60538457,Pass,2,,2017-09-25,,,,
12518,9031918,104146585,SHOPPERS DRUG MART,SHOPPERS DRUG MART,Food Store (Convenience / Variety),399 BATHURST ST,43.653706,-79.40606,Pass,1,,2018-02-07,,,,
12519,9031951,103956830,CLAIREPORT PLACE BANQUET & CONVENTION CENTRE,CLAIREPORT PLACE BANQUET & CONVENTION CENTRE,Banquet Facility,65 CLAIREPORT CRES,43.7461049,-79.6312655,Pass,3,,2017-04-27,,,,
12526,9031980,103951180,GOOD TIME COFFEE,GOOD TIME COFFEE,Restaurant,1946 GERRARD ST E,43.68105556,-79.31066215,Pass,2,,2017-04-19,,,,
12530,9031988,103971882,HILTON EXECUTIVE LOUNGE,HILTON EXECUTIVE LOUNGE,Restaurant,145 RICHMOND ST W,43.65004,-79.38558,Pass,2,,2017-05-18,,,,
12533,9032060,103963188,S.A. ARMSTRONG LIMITED,S.A. ARMSTRONG LIMITED,Cafeteria,23 BERTRAND AVE,43.73299799,-79.28576334,Pass,2,,2017-05-09,,,,
12536,9032089,103989856,KING'S GARDEN SUSHI & WOK,KING'S GARDEN SUSHI & WOK,Restaurant,3103 KINGSTON RD,43.727188,-79.22964693,Pass,2,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,2017-06-13,S - Significant,Corrected During Inspection,,
12545,9032132,104025442,SUN'S MILK,SUN'S MILK,Food Store (Convenience / Variety),1547 DUNDAS ST W,43.649662,-79.433464,Pass,2,,2017-08-04,,,,
12549,9032237,103983544,INSTITUTE OF CHILD STUDY AFTER SCHOOL DAYCARE,INSTITUTE OF CHILD STUDY AFTER SCHOOL DAYCARE,Child Care - Food Preparation,45 WALMER RD,43.66962166,-79.40587874,Pass,3,,2017-06-05,,,,
12554,9032240,104030362,WHOLE FOODS MARKET,WHOLE FOODS MARKET,Supermarket,87 AVENUE RD,43.67202526,-79.3951885,Pass,2,,2017-08-11,,,,
12558,9032314,103974486,ALZAHRAA HALAL MEAT,ALZAHRAA HALAL MEAT,Butcher Shop,2032 LAWRENCE AVE E,43.74545416,-79.2957852,Pass,2,Operator fail to provide headgear,2017-05-24,M - Minor,Notice to Comply,,
12570,9032387,103962729,JIMMY THE GREEK,YORK U - JIMMY THE GREEK,Food Take Out,4700 KEELE ST,43.77341869,-79.50234145,Pass,2,Operator fail to properly maintain rooms,2017-05-05,M - Minor,Notice to Comply,,
12578,9032392,104096360,HIGH PARK MANOR,HIGH PARK MANOR,Boarding / Lodging Home - Kitchen,1926 BLOOR ST W,43.65365467,-79.4664396,Pass,2,,2017-11-21,,,,
12581,9032401,104049812,GEORGE THE GREEK,GEORGE THE GREEK,Restaurant,3575 LAKE SHORE BLVD W,43.59415185,-79.53405447,Pass,2,Operator fail to properly maintain rooms,2017-09-11,M - Minor,Notice to Comply,,
12585,9032456,104013829,THE PALACE RESTAURANT,THE PALACE RESTAURANT,Restaurant,722 PAPE AVE,43.67984028,-79.34549822,Pass,2,,2017-07-18,,,,
12589,9032476,104080269,Swiss Chalet,SWISS CHALET ROTISSERIE & GRILL,Restaurant,590 KEELE ST,43.67112785,-79.46755661,Pass,2,,2017-10-26,,,,
12592,9032477,104053125,SNAPPERS FISH MARKET,SNAPPERS FISH MARKET,Fish Shop,263 DURIE ST,43.65108981,-79.47902882,Pass,2,,2017-07-20,,,,
12594,9032546,104069502,Tim Hortons,TIM HORTONS,Food Take Out,3600 SHEPPARD AVE E,43.78134228,-79.29905976,Pass,2,,2017-10-10,,,,
12595,9032552,103983228,Harvey's,HARVEY'S,Restaurant,590 KEELE ST,43.67112785,-79.46755661,Pass,2,,2017-06-05,,,,
12599,9032688,103964675,SUPER 4 VARIETY & GROCERY,SUPER 4 VARIETY & GROCERY,Food Store (Convenience / Variety),1014 DUNDAS ST W,43.650333,-79.41616,Pass,1,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,2017-05-09,S - Significant,Corrected During Inspection,,
12603,9032755,104099908,LUCKY GARDEN RESTAURANT,LUCKY GARDEN RESTAURANT,Restaurant,3828 BLOOR ST W,43.64162834,-79.53793405,Pass,3,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,2017-11-29,S - Significant,Corrected During Inspection,,
12618,9032853,104065861,Pizza Pizza,PIZZA PIZZA,Restaurant,1521 YONGE ST,43.68962822,-79.39443255,Pass,2,,2017-10-03,,,,
12622,9032872,103983482,SALVATION ARMY FOOD BANK,SALVATION ARMY FOOD BANK,Food Bank,150 RAILSIDE RD,43.73757334,-79.32602478,Pass,1,,2017-06-05,,,,
12624,9032885,104281039,COXWELL VARIETY,COXWELL VARIETY,Food Store (Convenience / Variety),272 COXWELL AVE,43.67310122,-79.31961503,Pass,1,,2018-08-13,,,,
12625,9032921,104032122,IKEA - CAFETERIA,IKEA - CAFETERIA,Cafeteria,15 PROVOST DR,43.76805531,-79.36907774,Conditional Pass,2,Operator fail to properly maintain mechanical washer,2017-08-15,S - Significant,Notice to Comply,,
12632,9032935,104030122,JIMMY THE GREEK,JIMMY THE GREEK,Food Take Out,100 KING ST W,43.64873,-79.38376,Pass,3,,2017-08-11,,,,
12638,9041731,103977622,DRUXY'S FAMOUS DELI,DRUXY'S FAMOUS DELI,Food Take Out,4950 YONGE ST,43.76482901,-79.41267926,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2017-05-29,S - Significant,Corrected During Inspection,,
12644,9041768,104001124,IL GATTO NERO,IL GATTO NERO,Restaurant,720 COLLEGE ST,43.65532,-79.4189,Pass,2,Operator fail to properly maintain rooms,2017-06-28,M - Minor,Notice to Comply,,
12648,9041825,104013558,HOSPITAL FOR SICK CHILDREN TERRACE CAFE,HOSPITAL FOR SICK CHILDREN TERRACE CAFE,Institutional Food Service,555 UNIVERSITY AVE,43.65737215,-79.38743746,Pass,3,OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),2017-07-18,S - Significant,Corrected During Inspection,,
12664,9041947,104012178,LONE TAI SUPERMARKET,LONE TAI SUPERMARKET,Supermarket,2300 LAWRENCE AVE E,43.75062387,-79.27697811,Pass,2,Operator fail to provide hand washing supplies,2017-07-17,S - Significant,Corrected During Inspection,,
12677,9041958,103959120,J.R. WILCOX DAY CARE CENTRE,J.R. WILCOX DAY CARE CENTRE,Child Care - Catered,231 AVA RD,43.69495538,-79.43630852,Conditional Pass,2,Operator fail to maintain hazardous foods at 60C (140F) or hotter,2017-05-01,C - Crucial,Notice to Comply,,
12685,9041959,103969390,BOWMORE CHILD ENRICHMENT CENTRE,BOWMORE CHILD ENRICHMENT CENTRE,Child Care - Catered,80 BOWMORE RD,43.67607225,-79.31449493,Pass,3,Operator fail to provide hand washing supplies,2017-05-16,S - Significant,Corrected During Inspection,,
12690,9041968,103930237,YORKTOWN MONTESSORI,YORKTOWN MONTESSORI,Child Care - Catered,349 KENNETH AVE,43.77579691,-79.40982546,Pass,2,,2017-04-12,,,,
12694,9041980,103968929,McDonald's,MCDONALD'S,Restaurant,1960 EGLINTON AVE E,43.72913561,-79.28710572,Pass,2,,2017-05-15,,,,
12699,9042190,104076680,Tim Hortons,TIM HORTONS,Restaurant,3465 KINGSTON RD,43.73791735,-79.21758487,Pass,2,Operator fail to properly maintain rooms,2017-10-20,M - Minor,Notice to Comply,,
12702,9042594,104019487,DOMINO'S PIZZA,DOMINO'S PIZZA,Food Take Out,871 DANFORTH AVE,43.67977535,-79.33958851,Pass,2,Operator fail to properly maintain rooms,2017-07-26,M - Minor,Notice to Comply,,
12705,9042614,104170612,BUNTON LODGE - SALVATION ARMY,BUNTON LODGE - SALVATION ARMY,Boarding / Lodging Home - Kitchen,422 SHERBOURNE ST,43.66526294,-79.37424946,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2018-03-06,S - Significant,Corrected During Inspection,,
12709,9042935,103954090,A & W,A & W,Restaurant,1585 WARDEN AVE,43.76624202,-79.3018113,Pass,1,,2017-05-03,,,,
12713,9042956,104097020,SEAFRONT FISH MARKET,SEAFRONT FISH MARKET,Fish Shop,91 FRONT ST E,43.649075,-79.37213,Pass,2,,2017-11-21,,,,
12717,9042979,103944069,SCARBOROUGH HOSPITAL - GRACE DIVISION,SCARBOROUGH HOSPITAL - GRACE DIVISION,Hospitals & Health Facilities,3030 BIRCHMOUNT RD,43.80189997,-79.30905718,Pass,3,,2017-04-19,,,,
12724,9043360,104069152,DE LA SALLE COLLEGE,DE LA SALLE COLLEGE,Cafeteria,131 FARNHAM AVE,43.68224994,-79.39839898,Pass,2,,2017-11-21,,,,
12728,9043397,103973107,CHAMINADE HIGH SCHOOL,CHAMINADE HIGH SCHOOL,Secondary School Food Services,490 QUEENS DR,43.71009955,-79.49606273,Pass,2,Operator fail to properly wash surfaces in rooms,2017-05-24,M - Minor,Notice to Comply,,
12730,9043530,103965821,GEORGE BROWN CAFETERIA (CASA LOMA CAMPUS),GEORGE BROWN CAFETERIA (CASA LOMA CAMPUS),Cafeteria - Public Access,160 KENDAL AVE,43.67602093,-79.41104866,Pass,2,,2017-05-10,,,,
12735,9043536,103991288,HISTORIC FORT YORK CANTEEN,HISTORIC FORT YORK CANTEEN,Food Store (Convenience / Variety),250 FORT YORK BLVD,43.6393,-79.403175,Pass,1,,2017-06-15,,,,
12737,9043539,103959294,PHO RUA VANG (GOLDEN TURTLE),PHO RUA VANG (GOLDEN TURTLE),Restaurant,125 OSSINGTON AVE,43.646824,-79.41968,Pass,3,,2017-05-01,,,,
12743,9043672,103952774,WEST PARK LONG TERM CARE CENTRE,WEST PARK LONG TERM CARE CENTRE,Institutional Food Service,82 BUTTONWOOD AVE,43.68929681,-79.50896824,Pass,3,,2017-04-26,,,,
12750,9043728,103974934,NARAINE'S BAKERY,NARAINE'S BAKERY,Bakery,2691 MARKHAM RD,43.82012053,-79.24307184,Pass,2,,2017-06-08,,,,
12754,9043760,103980933,APOLLO SEAFOOD INTERNATIONAL,APOLLO SEAFOOD INTERNATIONAL,Food Processing Plant,13 RACINE RD,43.71502162,-79.57131146,Pass,2,,2017-06-01,,,,
12758,9043776,104007251,2-4-1 PIZZA,2-4-1 PIZZA,Food Take Out,3815 LAKE SHORE BLVD W,43.59220292,-79.5425775,Pass,2,,2017-07-14,,,,
12763,9043851,104102995,Tim Hortons,TIM HORTONS,Food Take Out,200 ELIZABETH ST,43.65901377,-79.387871,Pass,3,,2017-12-01,,,,
12765,9043901,104027140,Pizza Pizza,PIZZA PIZZA,Restaurant,830 WARDEN AVE,43.72523767,-79.28989056,Pass,1,,2017-08-10,,,,
12768,9044040,103987339,GARDERIE LA FARANDOLE SUR GRACE,GARDERIE LA FARANDOLE SUR GRACE,Child Care - Catered,77 GRACE ST,43.65307618,-79.41454735,Pass,3,Operator fail to properly wash surfaces in rooms,2017-06-09,M - Minor,Notice to Comply,,
12773,9044090,103955604,GIO RANA'S REALLY REALLY NICE RESTAURANT,GIO RANA'S REALLY REALLY NICE RESTAURANT,Restaurant,1220 QUEEN ST E,43.66344937,-79.33048804,Pass,2,,2017-04-25,,,,
12778,9044191,103973227,Timothy's World Coffee,TIMOTHY'S,Food Take Out,30 ADELAIDE ST E,43.650818,-79.376495,Pass,1,Operator fail to properly wash equipment,2017-05-24,M - Minor,Notice to Comply,,
12781,9044241,104005956,Pizzaville,PIZZAVILLE,Food Take Out,6369 YONGE ST,43.79745862,-79.4195575,Pass,2,,2017-07-06,,,,
12784,9044287,103988687,NEW KAJETIA MARKET,NEW KAJETIA MARKET,Supermarket,41 EDDYSTONE AVE,43.74847531,-79.51782532,Pass,2,,2017-06-29,,,,
12789,9044487,103984746,THE BIG CARROT ORGANIC JUICE BAR,THE BIG CARROT ORGANIC JUICE BAR,Restaurant,348 DANFORTH AVE,43.67774716,-79.35288425,Pass,1,,2017-06-06,,,,
12793,9044516,104003104,LA PASIVA,LA PASIVA,Restaurant,896 WILSON AVE,43.73036899,-79.4689913,Pass,2,Operator fail to properly maintain rooms,2017-06-30,M - Minor,Notice to Comply,,
12800,9044630,104004798,Tim Hortons,TIM HORTONS,Restaurant,5555 EGLINTON AVE W,43.65004161,-79.60354005,Pass,2,,2017-07-05,,,,
12802,9044689,104011742,Tim Hortons,TIM HORTONS,Food Court Vendor,399 BATHURST ST,43.653706,-79.40606,Pass,2,,2017-07-14,,,,
12805,9044765,104009952,KENSINGTON GARDENS,KENSINGTON GARDENS,Nursing Home / Home for the Aged,25 BRUNSWICK AVE,43.65823813,-79.40410105,Pass,3,Operator fail to properly maintain rooms,2017-07-12,M - Minor,Notice to Comply,,
12812,9044789,103993481,STRACHAN HOUSE,STRACHAN HOUSE,Institutional Food Service,805 WELLINGTON ST W,43.64072955,-79.4108674,Pass,2,,2017-06-19,,,,
12818,9044903,103938088,MIDLAND CHILD CARE CENTRE,MIDLAND CHILD CARE CENTRE,Child Care - Food Preparation,4220 MIDLAND AVE,43.8249818,-79.29720245,Pass,2,,2017-06-01,,,,
12822,9044937,104047473,Tim Hortons,TIM HORTONS,Food Take Out,1130 ALBION RD,43.73786461,-79.56690603,Pass,2,,2017-09-06,,,,
12826,9044964,103923046,ESPERIA GRAPEJUICE LTD.,ESPERIA GRAPEJUICE LTD.,Food Processing Plant,753 WARDEN AVE,43.71949358,-79.28363238,Pass,1,,2017-06-20,,,,
12827,9045102,104014249,WOKKING ON WHEELS,WOKKING ON WHEELS,Mobile Food Preparation Premises,130 ST GEORGE ST,43.66475,-79.39872,Pass,2,Operator fail to properly wash surfaces in rooms,2017-07-19,M - Minor,Notice to Comply,,
12831,9045105,103978667,Yasmeen Halal Meat and Groceries,Yasmeen Halal Meat and Groceries,Butcher Shop,2520 EGLINTON AVE E,43.73512722,-79.25676496,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,2017-05-30,M - Minor,Notice to Comply,,
12840,9045209,104024979,Second Cup,SECOND CUP,Restaurant,4700 KEELE ST,43.77341869,-79.50234145,Pass,1,Operator fail to properly maintain equipment(NON-FOOD),2017-08-02,M - Minor,Notice to Comply,,
12844,9045248,103975551,GINGER RESTAURANT,GINGER RESTAURANT,Restaurant,695 YONGE ST,43.6691678,-79.38603147,Pass,2,OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),2017-05-25,S - Significant,Corrected During Inspection,,
12860,9045289,104133863,Tim Hortons,TIM HORTONS,Restaurant,55 YORK ST,43.646145,-79.382706,Pass,2,,2018-02-06,,,,
12863,9045334,103981820,PLAYHOUSE CHILDCARE CENTRE INC.,PLAYHOUSE CHILDCARE CENTRE INC.,Child Care - Catered,15 GREENLAND RD,43.73361563,-79.33853616,Pass,2,,2017-06-02,,,,
12868,9045349,104137498,Bulk Barn,BULK BARN,Food Store (Convenience / Variety),2625 WESTON RD,43.71256224,-79.53317536,Pass,1,,2018-02-02,,,,
12869,9045501,104014417,FINCH BUSINESS PARK CHILD CARE CENTRE,FINCH BUSINESS PARK CHILD CARE CENTRE,Child Care - Food Preparation,1183 FINCH AVE W,43.76498527,-79.48316222,Pass,3,,2017-07-19,,,,
12875,9045566,104018571,DUMPLING KING,DUMPLING KING,Restaurant,3290 MIDLAND AVE,43.80602123,-79.28836735,Conditional Pass,3,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),2017-08-24,S - Significant,Corrected During Inspection,,
12896,9045608,104022478,KENNY'S NOODLE,KENNY'S NOODLE,Restaurant,4733 STEELES AVE E,43.82493586,-79.30046916,Pass,2,,2017-07-31,,,,
12899,9045623,104011300,FOUNTAIN VIEW,FOUNTAIN VIEW,Nursing Home / Home for the Aged,1800 O'CONNOR DR,43.72047322,-79.30486405,Pass,3,,2017-07-14,,,,
12904,9045625,104398470,PALISADES CENTRE FOR EARLY LEARNING,PALISADES CENTRE FOR EARLY LEARNING,Child Care - Catered,15 SAN ROMANOWAY,43.759193,-79.51614,Pass,2,,2019-01-28,,,,
12906,9045732,104039617,JAMAICAN CANADIAN ASSOCIATION,JAMAICAN CANADIAN ASSOCIATION,Banquet Facility,995 ARROW RD,43.74974112,-79.53246691,Pass,2,,2017-08-24,,,,
12918,9045743,104027787,REGENCY RESTAURANT,REGENCY RESTAURANT,Restaurant,1423 GERRARD ST E,43.67201508,-79.32242038,Pass,2,Operator fail to properly maintain equipment(NON-FOOD),2017-08-08,M - Minor,Notice to Comply,,
12925,9045918,104014787,ROSEMARY,ROSEMARY,Chartered Cruise Boats,207 QUEENS QUAY  W,43.639267,-79.380891,Pass,1,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,2017-07-19,S - Significant,Corrected During Inspection,,
12927,9045921,103987850,ORIOLE,ORIOLE,Chartered Cruise Boats,207 QUEENS QUAY  W,43.639267,-79.380891,Pass,2,OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B),2017-06-09,S - Significant,Corrected During Inspection,,
12928,9045959,104206704,THE BAGEL STOP,THE BAGEL STOP,Food Take Out,243 CONSUMERS RD,43.7697503,-79.33194402,Pass,1,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,2018-04-26,S - Significant,Corrected During Inspection,,
12931,9045993,103986462,SELECT BAKERY PATISSERIE,SELECT BAKERY PATISSERIE,Bakery,405 DONLANDS AVE,43.69412597,-79.34253044,Pass,2,,2017-06-08,,,,
12935,9046054,104067836,Tim Hortons,TIM HORTONS,Food Court Vendor,25 THE WEST MALL,43.61265,-79.55597,Pass,2,,2017-10-05,,,,
12939,9046101,104043750,SPIKE'S SNACK BAR,SPIKE'S SNACK BAR,Restaurant,176 CHERRY ST,43.64205837,-79.35014723,Conditional Pass,2,Fail to protect food from contamination or adulteration O. Reg  562/90 Sec. 26,2017-08-30,C - Crucial,Notice to Comply,,
12950,9046133,104196181,OLIVER & BONACINI,OLIVER & BONACINI,Restaurant,2901 BAYVIEW AVE,43.76923025,-79.38837151,Pass,2,Food Handler fail to wear clean outer garments,2018-04-12,M - Minor,Notice to Comply,,
12956,9046182,104121721,FIRGROVE C.C.C.,FIRGROVE C.C.C.,Child Care - Food Preparation,4 CANE GRASSWAY,43.752483,-79.51695,Pass,2,,2018-01-05,,,,
12957,9046374,104117473,YUK YUK'S,YUK YUK'S,Restaurant,224 RICHMOND ST W,43.64978,-79.388405,Pass,3,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,2017-12-27,S - Significant,Corrected During Inspection,,
12976,9046403,104130681,POLISH NATIONAL UNION OF CANADA INC. BRANCH 1,POLISH NATIONAL UNION OF CANADA INC. BRANCH 1,Banquet Facility,71 JUDSON ST,43.6145293,-79.50280168,Pass,2,,2018-01-24,,,,
12978,9046405,104062163,FUTURE BAKERY,FUTURE BAKERY,Bakery,106 NORTH QUEEN ST,43.6214828,-79.54758537,Pass,2,Food handler fail to wear headgear,2017-09-27,M - Minor,Notice to Comply,,
12986,9046445,104038581,JENNY'S PLACE,JENNY'S PLACE,Restaurant,1338 GERRARD ST E,43.67181395,-79.32485385,Pass,1,,2017-10-11,,,,
12988,9046714,104006424,FU YAO SUPERMARKET,FU YAO SUPERMARKET,Supermarket,639 GERRARD ST E,43.6658022,-79.35029728,Pass,2,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),2017-07-07,S - Significant,Corrected During Inspection,,
13002,9046771,104149359,NORTH OF BOMBAY,NORTH OF BOMBAY,Restaurant,2996 DUNDAS ST W,43.6656691,-79.4693908,Pass,2,OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B),2018-06-28,S - Significant,Corrected During Inspection,,
13003,9047156,103987617,WORLD WIDE MEATS,WORLD WIDE MEATS,Supermarket,111 MARTIN ROSS AVE,43.77268722,-79.47751453,Pass,2,,2017-06-09,,,,
13007,9047409,103955923,CHINESE TRADITIONAL BUN,CHINESE TRADITIONAL BUN,Restaurant,536 DUNDAS ST W,43.652794,-79.39906,Pass,3,Operator fail to properly maintain rooms,2017-04-26,M - Minor,Notice to Comply,,
13022,9047478,104025322,ST LOUIS BAR & GRILL,ST. LOUIS BAR & GRILL,Restaurant,5307 YONGE ST,43.77321093,-79.41354786,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2017-08-01,S - Significant,Corrected During Inspection,,
13030,9047834,104020092,FOOD DEPOT SUPERMARKET,FOOD DEPOT SUPERMARKET,Supermarket,3331 SHEPPARD AVE E,43.77856,-79.308556,Conditional Pass,2,Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a),2017-07-27,NA - Not Applicable,Notice to Comply,,
13054,9047912,104137998,ISSMI JAPANESE RESTAURANT,ISSMI JAPANESE RESTAURANT,Restaurant,1984 AVENUE RD,43.73521756,-79.42029412,Conditional Pass,2,Operator fail to provide properly equipped mechanical washer,2018-01-25,S - Significant,Notice to Comply,,
13058,9048075,103965041,EL SABROSON COMIDA PERUANA,EL SABROSON COMIDA PERUANA,Restaurant,9 MILVAN DR,43.75125394,-79.55202363,Pass,2,Fail to Hold a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(b),2017-05-09,NA - Not Applicable,Notice to Comply,,
13062,9048089,103968510,PLASP CHILD CARE,PLASP CHILD CARE,Child Care - Food Preparation,355 ANNETTE ST,43.66110836,-79.47452931,Pass,1,,2017-05-15,,,,
13063,9048382,104065128,PATTIE WORLD BAKERY,PATTIE WORLD BAKERY,Food Take Out,86 GUIDED CRT,43.75420614,-79.60979609,Pass,2,,2017-11-15,,,,
13066,9048591,104383711,KWOK CHEUNG NOODLE& FOOD LIMITED,KWOK CHEUNG NOODLE& FOOD LIMITED,Food Processing Plant,20 MELHAM CRT,43.81088792,-79.24013654,Pass,1,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2019-01-08,M - Minor,Notice to Comply,,
13069,9048593,103947475,CALLENDER REST HOME,CALLENDER REST HOME,Boarding / Lodging Home - Kitchen,26 CALLENDER ST,43.64052709,-79.44291274,Pass,3,,2017-04-11,,,,
13075,9048627,103987059,SUNSHINE DAY CARE,SUNSHINE DAY CARE,Child Care - Catered,116 FERMANAGH AVE,43.64683784,-79.44792627,Pass,2,,2017-06-13,,,,
13079,9048736,104042334,THE SAFEHAVEN PROJECT FOR COMMUNITY LIVING,THE SAFEHAVEN PROJECT FOR COMMUNITY LIVING,Child Care - Food Preparation,1173 BLOOR ST W,43.65908903,-79.43832413,Pass,3,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2017-08-29,S - Significant,Corrected During Inspection,,
13085,9049182,103996666,ST. STEPHEN'S COMMUNITY HOUSE,ST. STEPHEN'S COMMUNITY HOUSE,Community Kitchen Meal Program,260 AUGUSTA AVE,43.65649,-79.40298,Pass,2,Operator fail to properly wash equipment,2017-06-22,M - Minor,Notice to Comply,,
13090,9049395,104035498,DOMINO'S PIZZA,DOMINO'S PIZZA,Food Take Out,51 NIAGARA ST,43.64169,-79.40288,Pass,2,,2017-08-21,,,,
13095,9049436,104032175,Tim Hortons,TIM HORTONS,Food Take Out,444 YONGE ST,43.6606165,-79.38403538,Pass,2,Operator fail to properly wash surfaces in rooms,2017-08-15,M - Minor,Notice to Comply,,
